ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
DOCS;DOCS-8503;missing section convert sharded cluster scope work1 3 sentences added cloud manager docs recreate ui documentation found blog post referenced needed refer customer using cloud manager steps necessary convert replica set sharded cluster search cloud manager atlas ops manager documentation returned matches procedure however find blog entry stepshttp blog cloud mongodb com post 140274459629 converting replica set sharded cluster;Task;2016-08-04T04:52:51.000+0000;Closed;2016-08-16T04:21:39.000+0000;Minor - P4;0.25;3;1;0;0;0;16;0;0;7
DOCS;DOCS-8510;migrating config servers different names must include step changing ssl certificates must warning additional step procedure migrating config servers different names https docs mongodb com manual tutorial migrate config servers different hostnames otherwise user find ssl invalid hostname messages attempting start mongos processes;Improvement;2016-08-05T13:20:56.000+0000;Closed;2016-08-16T15:26:48.000+0000;Blocker - P1;0.25;4;3;0;0;0;20;2;0;1
DOCS;DOCS-8512;primary shard new database shard least data question comes new database created sharded cluster shard chosen primary shard seen answers support saying round robin arbitrary answer according server team shard least amount data picked primary shard new database least since 2 0 unsure earlier versions education clases m102 says first shard always m202 says random documentation doesnt mention docs mongodb com;Task;2016-08-05T14:55:08.000+0000;Closed;2016-09-01T22:40:54.000+0000;Major - P3;1.0;4;9;0;0;0;21;1;0;4
DOCS;DOCS-8515;api support global alerts api two new resources global alerts similar alerts alertconfigs resources;Task;2016-08-05T19:40:20.000+0000;Closed;2016-10-18T15:06:16.000+0000;Major - P3;1.0;1;0;0;0;2;22;1;0;4
DOCS;DOCS-8519;seed new secondary backup restore issues seed new secondary backup restore https docs opsmanager mongodb com master tutorial use restore seed secondary page 1 remove broken secondary replica set https docs opsmanager mongodb com master tutorial use restore seed secondary #remove broken secondary replica set step specify step done primary add back https docs opsmanager mongodb com master tutorial use restore seed secondary #add new secondary replica set primary host step end already dont primary youll get error message code demosecondary rs remove demo 1 mongodbdns com27000 ok 0 errmsg replsetreconfig run primary state secondary use force argument override code 10107 code 2 bring new node standalone https docs opsmanager mongodb com master tutorial use restore seed secondary #bring new node standalone step needs include z option tar command code tar zxvf backuprestorename tar gz code 3 bring new node standalone https docs opsmanager mongodb com master tutorial use restore seed secondary #bring new node standalone step use sudo prevent ephemeral mongod process creating files owned inappropriate userid instead code mongod port alternateport dbpath data code would code sudo u mongod mongod port alternateport dbpath data code 4 bring new node standalone https docs opsmanager mongodb com master tutorial use restore seed secondary #bring new node standalone step mentions data mv command without context think conveying backup image becomes data code mv backuprestorename data code 5 add back https docs opsmanager mongodb com master tutorial use restore seed secondary #add new secondary replica set primary host also worth noting even command succeeds get message reads error occurred code demoprimary rs add demo 1 mongodbdns com27000 ok 0 errmsg found two member configurations host field members 1 host members 3 host demo 1 mongodbdns com27000 code 103 code comment tutorial use restore seed secondary txt;Improvement;2016-08-05T21:47:23.000+0000;Closed;2016-11-04T21:34:13.000+0000;Minor - P4;1.0;4;2;0;0;1;23;0;0;7
DOCS;DOCS-8526;add faq item around mongodb atlas parse questioncan mongodb atlas used mongodb back end parseanswerthere two primary contexts parse run deprecated hosted parse platform parse server https github com parseplatform parse server self managed option mongodb atlas ideal back end pre existing mobile apps pointing facebook hosted deprecated parse system api parse com reasons1 mongodb 3 2 officially supported migration endpoint though longer blocked 2 mongodb atlas offer failindexkeytoolong capability and3 hosted parse migration service support migration mongodb cluster authenticates admin database however mongodb atlas good back end parse server deployments mobile applications go api parse com means net new applications applications parse developer pushes new mobile app version points parse stack back end cluster distinct hosted version aka distinct customers old mobile app version mongodb atlas ok paradigm user expected manage indexes parse standalone server tested 3 2 community;Task;2016-08-08T15:00:14.000+0000;Closed;2017-02-09T20:37:21.000+0000;Major - P3;0.5;4;5;0;0;0;9;1;0;4
DOCS;DOCS-8536;add ssl info rs cs tutorial add existing mongodb processes txt considerations regarding ssl enabled replica sets sharded clusters added page particular wish add mongodb process using ssl hostname process importing fqdn match ssl server certificate alias hostname also evidenced ops cloud manager visibility ssl certificate way checking matching hostname used;Bug;2016-08-09T11:04:43.000+0000;Closed;2018-02-03T05:59:47.000+0000;Major - P3;0.5;5;3;0;0;0;38;1;0;4
DOCS;DOCS-8496;make monitoring retention defaults customizable ops manager global owners customize retention schedule monitoring data spec herehttps docs google com document 1bdiekoog60mj6qezz9yuvqrnl1yze4dalbnynwduxyu edit#headingh 9rsz84o9gja6;Task;2016-08-03T16:03:17.000+0000;Closed;2016-12-02T22:45:56.000+0000;Major - P3;0.5;5;2;0;0;2;45;1;0;4
DOCS;DOCS-8675;inaccurate encryption rest instructions https docs mongodb com manual tutorial configure encryption encrypt using existing key part emphasizes data already encrypted key must specify keys uid kmipkeyidentifier option otherwise mongodb start log error case least 3 2 8 mongod already keeps track uid using dont pass kmipkeyidentifier option restarted;Task;2016-08-25T17:51:18.000+0000;Closed;2017-07-26T15:43:55.000+0000;Major - P3;0.25;4;6;0;0;0;15;1;0;4
DOCS;DOCS-8105;tutorial pinning shards application use cases use tag aware sharding sections 3 2 zones 3 4tutorial written https docs google com document 1ja4 xtnfxoezuiysph7btg4u7m7vynryflasebh3et4 edit;Improvement;2016-06-14T20:40:01.000+0000;Closed;2016-09-09T14:03:02.000+0000;Major - P3;0.25;2;3;0;0;0;22;1;0;4
DOCS;DOCS-8077;ops mgr tutorial displays issue url leads public thru ops mgr tutorial https docs opsmanager mongodb com current tutorial install simple test deployment _ga1 48123875 514616956 1461687856the instructions place appdb backup db data xxx using dbpath etc mongod conf generated use dbpath value thus reboot new appdb created missing data result log web ui ops mgr workaround manually edit etc mongod confrepair generate better settings etc mongod conf;Bug;2016-05-19T22:47:36.000+0000;Closed;2017-09-05T19:22:26.000+0000;Trivial - P5;0.4;4;1;0;0;0;15;0;0;7
DOCS;DOCS-7018;batch size update https docs mongodb org manual core cursors #cursor batches;Bug;2016-01-21T21:40:27.000+0000;Closed;2016-11-09T00:56:45.000+0000;Major - P3;1.0;4;3;1;0;1;22;1;0;4
DOCS;DOCS-7032;comment manual reference method db setloglevel txt log level explanation;Bug;2016-01-25T12:45:05.000+0000;Closed;2016-08-15T18:59:08.000+0000;Major - P3;0.25;1;1;0;0;1;7;1;0;4
DOCS;DOCS-7038;document new restrictions index key patterns 3 4 release notes values index key pattern restricted numbers 0 ascending numbers 0 descending strings special index types specific values may interest error returned 0 nan undefined null true false minkey maxkey noformat db mycoll createindex 0 ok 0 errmsg bad index key pattern 0 0 values index key pattern cannot 0 code 67 db mycoll createindex nan ok 0 errmsg bad index key pattern nan 0 values index key pattern cannot nan code 67 db mycoll createindex true ok 0 errmsg bad index key pattern true values index key pattern cannot type bool numbers 0 numbers 0 strings allowed code 67 noformat;Task;2016-01-25T20:47:13.000+0000;Closed;2016-10-28T17:34:03.000+0000;Critical - P2;1.0;7;5;3;0;1;29;2;0;1
DOCS;DOCS-7064;add excludecollection options mongorestore mongorestore excludecollectioncollection name collection skip restore may specified multiple times exclude additional collections excludecollectionswithprefixcollection prefix collections skip restore given prefix may specified multiple times exclude additional prefixes;Task;2016-02-01T15:27:09.000+0000;Closed;2016-09-13T16:21:37.000+0000;Major - P3;1.0;1;0;2;0;1;21;1;0;4
DOCS;DOCS-7093;new maxtimems field parallelcollectionscan command server 13411 introduces maxtimems field parallelcollectionscan command applies maxtimems value cursor returned semantics https docs mongodb org v3 2 reference method cursor maxtimems previously could provide maxtimems field wouldnt effect cursors created;Task;2016-02-04T16:23:22.000+0000;Closed;2017-01-12T14:57:43.000+0000;Major - P3;0.25;2;1;2;0;1;25;1;0;4
DOCS;DOCS-7132;move listcollections listindexes instance admin diagnostic section h2 descriptionon looking mongodb command reference https docs mongodb org manual reference command think information commands misplaced instance administration commands https docs mongodb org manual reference command #instance administration commands listcollections listindexes think theyd best placed diagnostic commands https docs mongodb org manual reference command #diagnostic commands would fit listcommands listdatabases aside connectionstatus also listed instance administration personally think would make sense diagnostic commands see going ways scope ticket;Improvement;2016-02-10T17:06:49.000+0000;Closed;2018-07-26T03:09:20.000+0000;Minor - P4;0.5;2;4;0;0;0;11;0;0;7
DOCS;DOCS-7137;comment manual reference command flushrouterconfig txt article mention must run admin db unless administrative commnand means also guess command format ran code use admin db runcommand flushrouterconfig 1 code seemed work;Bug;2016-02-11T16:38:41.000+0000;Closed;2018-12-12T16:31:32.000+0000;Major - P3;0.1;0;6;0;0;0;12;1;0;4
DOCS;DOCS-7015;comment manual applications data models tree structures txt 2c beginner material change example scenario something unrelated learned mean instead tree nodes happen relate learned mongodb databases choose something completely unrelated would suggest united states california san francisco better two reasons 1 novice confused seeing mongodb quotes wondering call something related function database 2 users know natural hierarchy country state city looking json document dont need refer back document say oh yeah programming child books natural relationship would immediately know makes faster grok going comparing json documents 2b dont choose node name plural databases may confuse novice referring something array multiple instances rather singleton string 2c someone coming rdbms side;Bug;2016-01-21T15:16:29.000+0000;Needs Triage;2017-11-10T22:25:44.000+0000;Major - P3;0.25;1;0;0;0;0;10;1;0;4
